UID,N,ADEP,ADES,START,STOP,ARR,RWY
06a0dd-QTR8139-2020-03-26-0,2206,OTHH,EHAM,2020-03-26T03:01:48Z,2020-03-26T06:05:20Z,TRUE,06
06a0dd-QTR8139-2020-03-26-1,2305,EHAM,KORD,2020-03-26T08:25:32Z,2020-03-26T10:18:22Z,FALSE,NA
06a100-QTR3AU-2020-03-26-0,2364,OTHH,EHAM,2020-03-26T08:30:10Z,2020-03-26T11:27:52Z,TRUE,06
06a100-QTR5JH-2020-03-26-0,2997,EHAM,OTHH,2020-03-26T14:16:00Z,2020-03-26T17:42:08Z,FALSE,NA
06a140-QTR8156-2020-03-26-0,2228,KMIA,EHAM,2020-03-26T08:45:52Z,2020-03-26T10:33:21Z,TRUE,06
06a140-QTR8156-2020-03-26-1,2287,EHAM,OTHH,2020-03-26T12:36:00Z,2020-03-26T15:59:59Z,FALSE,NA
06a1ea-QTR8102-2020-03-26-0,2125,KORD,EHAM,2020-03-26T12:52:02Z,2020-03-26T14:18:19Z,TRUE,06
06a1ea-QTR8102-2020-03-26-1,2404,EHAM,OTHH,2020-03-26T16:21:31Z,2020-03-26T19:52:18Z,FALSE,NA
06a1ed-QTR8149-2020-03-26-0,2112,OTHH,EHAM,2020-03-26T11:23:13Z,2020-03-26T14:20:17Z,TRUE,06
06a1ed-QTR8149-2020-03-26-1,2278,EHAM,KATL,2020-03-26T17:04:20Z,2020-03-26T18:59:59Z,FALSE,NA
06a2de-QTR8163-2020-03-26-0,2200,LIMC,EHAM,2020-03-26T14:25:06Z,2020-03-26T15:38:52Z,TRUE,06
06a2de-QTR8163-2020-03-26-1,2339,EHAM,KIAH,2020-03-26T18:59:58Z,2020-03-26T20:55:48Z,FALSE,NA
345682-SLM3005-2020-03-26-0,2196,EHAM,LEMD,2020-03-26T09:03:53Z,2020-03-26T10:56:48Z,FALSE,NA
345682-SLM994-2020-03-26-0,2947,NA,EHAM,2020-03-26T05:17:39Z,2020-03-26T06:56:44Z,TRUE,NA
392ae8-AFR15UE-2020-03-26-0,2557,EHAM,LFPG,2020-03-26T08:39:42Z,2020-03-26T09:33:48Z,FALSE,NA
392ae8-AFR31GX-2020-03-26-0,2490,LFPG,EHAM,2020-03-26T06:24:59Z,2020-03-26T07:11:59Z,TRUE,06
392ae9-AFR1741-2020-03-26-0,3010,EHAM,LFPG,2020-03-26T15:29:14Z,2020-03-26T16:35:53Z,FALSE,NA
