UID,N,ADEP,ADES,START,STOP,ARR,RWY
01012b-MSR757-2020-05-02-0,2212,NA,EHAM,2020-05-02T10:11:07Z,2020-05-02T12:28:20Z,TRUE,27
01012b-MSR758-2020-05-02-0,2242,EHAM,NA,2020-05-02T13:20:58Z,2020-05-02T16:21:12Z,FALSE,NA
06a0df-QTR8101-2020-05-02-0,2479,OTHH,EHAM,2020-05-02T12:08:04Z,2020-05-02T15:29:47Z,TRUE,18L
06a0df-QTR8101-2020-05-02-1,1803,EHAM,ENGM,2020-05-02T17:27:45Z,2020-05-02T18:44:44Z,FALSE,NA
06a11f-QTR3AU-2020-05-02-0,2316,OTHH,EHAM,2020-05-02T08:03:47Z,2020-05-02T11:27:13Z,TRUE,27
06a11f-QTR5JH-2020-05-02-0,2260,EHAM,OTHH,2020-05-02T13:05:32Z,2020-05-02T16:20:30Z,FALSE,NA
06a2c9-QTR8204-2020-05-02-0,1764,EHAM,OTHH,2020-05-02T17:58:30Z,2020-05-02T21:05:15Z,FALSE,NA
06a2c9-QTR983U-2020-05-02-0,2236,OTHH,EHAM,2020-05-02T11:45:12Z,2020-05-02T15:08:25Z,TRUE,27
344508-PVG691P-2020-05-02-0,2488,LEMD,EHAM,2020-05-02T12:23:42Z,2020-05-02T14:25:59Z,TRUE,27
344508-PVG6991-2020-05-02-0,1757,EHAM,NA,2020-05-02T16:27:17Z,2020-05-02T19:30:01Z,FALSE,NA
346195-PLM338-2020-05-02-0,2918,VOBL,EHAM,2020-05-02T01:18:51Z,2020-05-02T04:51:15Z,TRUE,09
3991e7-AFR144L-2020-05-02-0,2652,LFPG,EHAM,2020-05-02T11:07:22Z,2020-05-02T11:57:13Z,TRUE,27
3991e7-AFR144Z-2020-05-02-0,2094,EHAM,LFPG,2020-05-02T13:26:37Z,2020-05-02T14:09:17Z,FALSE,NA
3c1baf-BCS21G-2020-05-02-0,2975,EDDP,EHAM,2020-05-02T02:18:38Z,2020-05-02T03:24:42Z,TRUE,09
3c5431-BCS6730-2020-05-02-0,2699,EGLL,EHAM,2020-05-02T10:18:50Z,2020-05-02T11:06:50Z,TRUE,NA
3c5431-BCS6731-2020-05-02-0,2229,EHAM,EGLL,2020-05-02T12:58:32Z,2020-05-02T13:35:48Z,FALSE,NA
3c5461-DLH3MM-2020-05-02-0,3004,EDDF,EHAM,2020-05-02T06:29:25Z,2020-05-02T07:19:28Z,TRUE,27
3c5461-DLH8A-2020-05-02-0,2448,EHAM,EDDF,2020-05-02T08:39:03Z,2020-05-02T09:26:06Z,FALSE,NA
3c65d0-DLH2A-2020-05-02-0,2032,EHAM,EDDF,2020-05-02T16:33:30Z,2020-05-02T17:12:50Z,FALSE,NA
3c65d0-DLH2KH-2020-05-02-0,2770,EDDF,EHAM,2020-05-02T13:10:49Z,2020-05-02T13:56:58Z,TRUE,27
3cc82c-AHO459C-2020-05-02-0,2755,EVRA,EHAM,2020-05-02T17:40:22Z,2020-05-02T19:45:27Z,TRUE,09
3ce8e8-IFA1193-2020-05-02-0,2072,GMMN,EHAM,2020-05-02T11:08:01Z,2020-05-02T14:05:15Z,TRUE,27
4240b6-ABW423-2020-05-02-0,2947,NA,EHAM,2020-05-02T04:17:25Z,2020-05-02T07:06:28Z,TRUE,NA
4240b6-ABW654-2020-05-02-0,1982,EHAM,UUEE,2020-05-02T09:58:03Z,2020-05-02T12:37:38Z,FALSE,NA
4240e6-ABW544-2020-05-02-0,2518,NA,EHAM,2020-05-02T16:26:26Z,2020-05-02T19:06:49Z,TRUE,09
4240e7-ABW407-2020-05-02-0,2193,OMDB,EHAM,2020-05-02T09:46:02Z,2020-05-02T13:07:27Z,TRUE,27
