UID,N,ADEP,ADES,START,STOP,ARR,RWY
04c118-KQA2116-2020-05-10-0,2176,FAOR,EHAM,2020-05-10T10:16:21Z,2020-05-10T13:43:26Z,TRUE,06
06a129-QTR3AU-2020-05-10-0,2305,OTHH,EHAM,2020-05-10T07:50:04Z,2020-05-10T11:26:25Z,TRUE,06
06a129-QTR5JH-2020-05-10-0,2882,EHAM,OTHH,2020-05-10T13:01:31Z,2020-05-10T16:22:11Z,FALSE,NA
06a1e7-QTR8102-2020-05-10-0,1942,KORD,EHAM,2020-05-10T13:13:25Z,2020-05-10T14:50:23Z,TRUE,06
06a1e7-QTR8102-2020-05-10-1,2785,EHAM,OTHH,2020-05-10T16:51:45Z,2020-05-10T20:10:17Z,FALSE,NA
06a1ed-QTR8139-2020-05-10-0,2357,OTHH,EHAM,2020-05-10T04:13:16Z,2020-05-10T07:49:07Z,TRUE,06
06a1ed-QTR8139-2020-05-10-1,2378,EHAM,KORD,2020-05-10T10:21:00Z,2020-05-10T11:54:57Z,FALSE,NA
345682-SLM3003-2020-05-10-0,1345,EHAM,LEMD,2020-05-10T08:13:20Z,2020-05-10T09:59:41Z,FALSE,NA
345682-SLM994-2020-05-10-0,2200,NA,EHAM,2020-05-10T03:55:34Z,2020-05-10T05:18:27Z,TRUE,06
3991e6-AFR17TP-2020-05-10-0,2369,LFPG,EHAM,2020-05-10T10:58:12Z,2020-05-10T11:42:15Z,TRUE,06
3991e6-AFR85QP-2020-05-10-0,2886,EHAM,LFPG,2020-05-10T12:54:07Z,2020-05-10T13:51:43Z,FALSE,NA
3c5424-BCS1239-2020-05-10-0,2280,EHAM,EDDP,2020-05-10T10:02:45Z,2020-05-10T11:02:44Z,FALSE,NA
3c5461-DLH2A-2020-05-10-0,2898,EHAM,EDDF,2020-05-10T16:19:32Z,2020-05-10T17:25:42Z,FALSE,NA
3c5461-DLH2KH-2020-05-10-0,2930,EDDF,EHAM,2020-05-10T12:25:07Z,2020-05-10T13:13:56Z,TRUE,06
3c5461-DLH3MM-2020-05-10-0,2930,EDDF,EHAM,2020-05-10T06:42:30Z,2020-05-10T07:31:25Z,TRUE,06
3c5461-DLH8A-2020-05-10-0,2905,EHAM,EDDF,2020-05-10T08:40:48Z,2020-05-10T09:33:22Z,FALSE,NA
3ccb20-AHO352X-2020-05-10-0,2407,EDDH,EHAM,2020-05-10T11:59:04Z,2020-05-10T12:40:49Z,TRUE,06
406b1f-SYG2-2020-05-10-0,2493,EHAM,EGTK,2020-05-10T12:08:28Z,2020-05-10T13:05:20Z,FALSE,NA
4076e3-BAW430-2020-05-10-0,2193,EGLL,EHAM,2020-05-10T07:24:28Z,2020-05-10T08:01:15Z,TRUE,06
4076e3-BAW431-2020-05-10-0,2555,EHAM,EGLL,2020-05-10T09:33:03Z,2020-05-10T10:24:02Z,FALSE,NA
4240e6-ABW642-2020-05-10-0,2101,KATL,EHAM,2020-05-10T17:06:19Z,2020-05-10T18:48:24Z,TRUE,06
4240e6-ABW724-2020-05-10-0,2562,EHAM,UUEE,2020-05-10T21:15:53Z,2020-05-10T23:59:59Z,FALSE,NA
4242f7-AZG207-2020-05-10-0,2260,NA,EHAM,2020-05-10T11:32:55Z,2020-05-10T14:58:44Z,TRUE,06
4242f7-AZG208-2020-05-10-0,1789,EHAM,NA,2020-05-10T18:08:11Z,2020-05-10T20:58:02Z,FALSE,NA
4243e3-ABW408-2020-05-10-0,1946,KORD,EHAM,2020-05-10T11:26:34Z,2020-05-10T13:03:57Z,TRUE,06
4243e3-ABW408-2020-05-10-1,2616,EHAM,OMDB,2020-05-10T19:00:50Z,2020-05-10T22:08:15Z,FALSE,NA
44a838-TFL8192-2020-05-10-0,1938,LPFR,EHAM,2020-05-10T20:05:53Z,2020-05-10T22:30:40Z,TRUE,06
451e90-LZB461-2020-05-10-0,2200,NA,EHAM,2020-05-10T04:18:08Z,2020-05-10T06:47:42Z,TRUE,06
451e90-LZB462-2020-05-10-0,2408,EHAM,NA,2020-05-10T08:18:30Z,2020-05-10T10:29:10Z,FALSE,NA
4840cf-KLM895A-2020-05-10-0,2304,EHAM,NA,2020-05-10T15:35:17Z,2020-05-10T19:07:38Z,FALSE,NA
4840e0-KLM896-2020-05-10-0,2350,NA,EHAM,2020-05-10T11:53:45Z,2020-05-10T15:50:54Z,TRUE,06
484174-KLM894-2020-05-10-0,2357,NA,EHAM,2020-05-10T07:31:06Z,2020-05-10T11:28:09Z,TRUE,06
4841c4-MPH6162-2020-05-10-0,1996,KMIA,EHAM,2020-05-10T12:25:37Z,2020-05-10T14:09:33Z,TRUE,06
4841c5-MPH7552-2020-05-10-0,1884,KMIA,EHAM,2020-05-10T11:10:03Z,2020-05-10T12:51:22Z,TRUE,06
4841c5-MPH8371-2020-05-10-0,2520,EHAM,FABA,2020-05-10T21:24:19Z,2020-05-10T23:26:28Z,FALSE,NA
48436c-KLM876-2020-05-10-0,2307,VTBS,EHAM,2020-05-10T00:00:01Z,2020-05-10T01:27:28Z,TRUE,06
4843f3-KLM428-2020-05-10-0,2581,OMDB,EHAM,2020-05-10T03:21:19Z,2020-05-10T05:26:18Z,TRUE,06
48455d-KLM37P-2020-05-10-0,2698,EHAM,LFPG,2020-05-10T07:28:52Z,2020-05-10T08:20:39Z,FALSE,NA
48455d-KLM38P-2020-05-10-0,2011,LFPG,EHAM,2020-05-10T09:26:00Z,2020-05-10T10:04:34Z,TRUE,06
48455e-KLM807-2020-05-10-0,1707,EHAM,RCTP,2020-05-10T13:56:10Z,2020-05-10T17:30:31Z,FALSE,NA
48455f-KLM855-2020-05-10-0,2112,EHAM,RKSI,2020-05-10T19:30:56Z,2020-05-10T21:55:27Z,FALSE,NA
484561-KLM897-2020-05-10-0,2043,EHAM,RKSI,2020-05-10T19:10:24Z,2020-05-10T21:34:33Z,FALSE,NA
484646-NCG01-2020-05-10-0,9220,EHAM,EHTX,2020-05-10T07:52:12Z,2020-05-10T10:25:51Z,FALSE,NA
484646-NCG01-2020-05-10-1,6831,NA,EHAM,2020-05-10T12:08:01Z,2020-05-10T14:01:51Z,TRUE,06
484acb-KLM1630-2020-05-10-0,2252,LIMC,EHAM,2020-05-10T10:17:39Z,2020-05-10T11:34:15Z,TRUE,06
484acb-KLM23W-2020-05-10-0,2088,EHAM,LIMC,2020-05-10T08:09:44Z,2020-05-10T09:31:44Z,FALSE,NA
484acc-KLM18G-2020-05-10-0,2508,ENGM,EHAM,2020-05-10T10:21:02Z,2020-05-10T11:52:01Z,TRUE,06
484acc-KLM29U-2020-05-10-0,1786,EHAM,ENGM,2020-05-10T08:06:46Z,2020-05-10T09:20:42Z,FALSE,NA
484cb5-KLM19K-2020-05-10-0,2286,EHAM,ESSA,2020-05-10T07:26:23Z,2020-05-10T09:07:56Z,FALSE,NA
484cb5-KLM20M-2020-05-10-0,2131,ESSA,EHAM,2020-05-10T10:16:37Z,2020-05-10T11:56:03Z,TRUE,06
484cb9-KLM87Q-2020-05-10-0,2564,EHAM,LPPT,2020-05-10T07:14:26Z,2020-05-10T09:50:42Z,FALSE,NA
484cb9-KLM90Z-2020-05-10-0,1874,LPPT,EHAM,2020-05-10T11:22:23Z,2020-05-10T13:38:32Z,TRUE,06
484f16-KLM1007-2020-05-10-0,2796,EHAM,EGLL,2020-05-10T07:22:16Z,2020-05-10T08:16:14Z,FALSE,NA
484f16-KLM1008-2020-05-10-0,2110,EGLL,EHAM,2020-05-10T09:36:28Z,2020-05-10T10:11:37Z,TRUE,06
485000-KLM835-2020-05-10-0,2470,EHAM,WSSS,2020-05-10T20:01:13Z,2020-05-10T22:59:59Z,FALSE,NA
485000-KLM898-2020-05-10-0,2449,NA,EHAM,2020-05-10T00:00:01Z,2020-05-10T01:29:57Z,TRUE,06
48506b-JAF833F-2020-05-10-0,2797,EHAM,EDDH,2020-05-10T15:56:58Z,2020-05-10T16:45:39Z,FALSE,NA
48506d-JAF845F-2020-05-10-0,2497,EHAM,EDDH,2020-05-10T16:05:58Z,2020-05-10T16:49:23Z,FALSE,NA
4850f5-KLM601-2020-05-10-0,2336,EHAM,KLAX,2020-05-10T13:40:53Z,2020-05-10T15:13:57Z,FALSE,NA
4850f5-KLM744-2020-05-10-0,2152,SPJC,EHAM,2020-05-10T03:47:19Z,2020-05-10T05:27:59Z,TRUE,06
485171-FYG11P-2020-05-10-0,1765,EHAM,EBKT,2020-05-10T10:08:54Z,2020-05-10T10:38:18Z,FALSE,NA
4851ae-KLM868-2020-05-10-0,2395,RJBB,EHAM,2020-05-10T00:00:01Z,2020-05-10T03:07:13Z,TRUE,06
4851b0-KLM702-2020-05-10-0,2176,SAEZ,EHAM,2020-05-10T03:26:59Z,2020-05-10T06:02:20Z,TRUE,06
4851b1-KLM194-2020-05-10-0,1984,KIAH,EHAM,2020-05-10T02:46:26Z,2020-05-10T04:24:25Z,TRUE,06
4851b1-KLM871-2020-05-10-0,2179,EHAM,VIDP,2020-05-10T12:26:36Z,2020-05-10T15:27:33Z,FALSE,NA
4851f7-KLM602-2020-05-10-0,1871,KLAX,EHAM,2020-05-10T04:24:15Z,2020-05-10T05:59:26Z,TRUE,06
4852f4-KLM1870-2020-05-10-0,2395,EDDS,EHAM,2020-05-10T09:11:50Z,2020-05-10T10:07:32Z,TRUE,06
4852f4-KLM91J-2020-05-10-0,2112,EHAM,EDDS,2020-05-10T07:39:41Z,2020-05-10T08:35:24Z,FALSE,NA
4852f5-KLM51Y-2020-05-10-0,2190,EHAM,LSGG,2020-05-10T07:57:04Z,2020-05-10T09:06:54Z,FALSE,NA
4852f5-KLM78M-2020-05-10-0,2195,LSGG,EHAM,2020-05-10T10:02:31Z,2020-05-10T11:08:31Z,TRUE,06
4852f6-KLM1846-2020-05-10-0,2313,LOWW,EHAM,2020-05-10T09:51:36Z,2020-05-10T11:22:16Z,TRUE,06
4852f6-KLM37L-2020-05-10-0,1979,EHAM,LOWW,2020-05-10T07:25:43Z,2020-05-10T08:49:47Z,FALSE,NA
485343-KLM72Y-2020-05-10-0,1969,NA,EHAM,2020-05-10T11:28:46Z,2020-05-10T12:56:16Z,TRUE,06
485345-KLM166-2020-05-10-0,2773,EHAM,KATL,2020-05-10T15:02:48Z,2020-05-10T16:53:29Z,FALSE,NA
485345-KLM872-2020-05-10-0,2182,VIDP,EHAM,2020-05-10T02:00:42Z,2020-05-10T05:44:29Z,TRUE,06
4853f4-KLM36X-2020-05-10-0,2494,ESGG,EHAM,2020-05-10T10:02:25Z,2020-05-10T11:19:35Z,TRUE,06
4853f4-KLM91E-2020-05-10-0,1778,EHAM,ESGG,2020-05-10T08:00:55Z,2020-05-10T09:06:09Z,FALSE,NA
48548e-KLM1277-2020-05-10-0,1970,EHAM,EGPH,2020-05-10T08:39:41Z,2020-05-10T09:47:36Z,FALSE,NA
48548e-KLM1278-2020-05-10-0,2359,EGPH,EHAM,2020-05-10T10:38:00Z,2020-05-10T11:44:06Z,TRUE,06
4855d0-KLM87B-2020-05-10-0,2095,EHAM,EDDH,2020-05-10T08:53:16Z,2020-05-10T09:33:44Z,FALSE,NA
4855d0-KLM88B-2020-05-10-0,2613,EDDH,EHAM,2020-05-10T10:32:02Z,2020-05-10T11:17:18Z,TRUE,06
4855d1-KLM57C-2020-05-10-0,2079,EHAM,LSZH,2020-05-10T07:52:59Z,2020-05-10T08:57:28Z,FALSE,NA
4855d1-KLM94F-2020-05-10-0,2327,LSZH,EHAM,2020-05-10T09:42:13Z,2020-05-10T10:48:10Z,TRUE,06
4855d2-KLM26Q-2020-05-10-0,1305,EBMB,EHAM,2020-05-10T08:48:21Z,2020-05-10T09:10:05Z,TRUE,06
4855d2-KLM61A-2020-05-10-0,1431,EHAM,EBBR,2020-05-10T07:40:53Z,2020-05-10T08:04:43Z,FALSE,NA
485778-KLM1856-2020-05-10-0,1505,EDDL,EHAM,2020-05-10T10:13:52Z,2020-05-10T10:38:56Z,TRUE,06
485778-KLM25X-2020-05-10-0,1689,EHAM,EDDL,2020-05-10T09:05:48Z,2020-05-10T09:33:56Z,FALSE,NA
485779-KLM1351-2020-05-10-0,2026,EHAM,LKPR,2020-05-10T07:22:51Z,2020-05-10T08:28:29Z,FALSE,NA
485779-KLM96T-2020-05-10-0,2167,LKPR,EHAM,2020-05-10T09:20:32Z,2020-05-10T10:27:10Z,TRUE,06
485789-KLM740-2020-05-10-0,1927,SKBO,EHAM,2020-05-10T12:12:03Z,2020-05-10T13:57:03Z,TRUE,06
4857b3-LIFELN2-2020-05-10-0,1042,NA,EHAM,2020-05-10T10:35:13Z,2020-05-10T10:52:35Z,FALSE,NA
485814-KLM32S-2020-05-10-0,2581,EKBI,EHAM,2020-05-10T09:54:42Z,2020-05-10T10:49:32Z,TRUE,06
485814-KLM45F-2020-05-10-0,1876,EHAM,EKBI,2020-05-10T08:31:09Z,2020-05-10T09:18:09Z,FALSE,NA
485870-KLM1765-2020-05-10-0,2518,EHAM,EDDF,2020-05-10T08:31:46Z,2020-05-10T09:17:46Z,FALSE,NA
485870-KLM1766-2020-05-10-0,2646,EDDF,EHAM,2020-05-10T09:59:06Z,2020-05-10T10:43:11Z,TRUE,06
485873-KLM1425-2020-05-10-0,2292,EHAM,EGBB,2020-05-10T08:41:13Z,2020-05-10T09:30:49Z,FALSE,NA
485873-KLM86E-2020-05-10-0,2198,EGBB,EHAM,2020-05-10T10:18:31Z,2020-05-10T11:03:42Z,TRUE,06
485874-KLM40Z-2020-05-10-0,2379,EGPD,EHAM,2020-05-10T09:37:12Z,2020-05-10T10:45:23Z,TRUE,06
485874-KLM43M-2020-05-10-0,1982,EHAM,EGPD,2020-05-10T07:43:13Z,2020-05-10T08:52:27Z,FALSE,NA
485876-KLM33Z-2020-05-10-0,1995,EHAM,EIDW,2020-05-10T07:41:53Z,2020-05-10T08:59:40Z,FALSE,NA
485876-KLM946-2020-05-10-0,2253,EIDW,EHAM,2020-05-10T10:02:02Z,2020-05-10T11:10:14Z,TRUE,06
485b2f-ZXP24-2020-05-10-0,3075,EHAM,EHAM,2020-05-10T10:41:54Z,2020-05-10T11:33:08Z,TRUE,22
