UID,ARR,RWY,THR_TIME,C40_TIME,C40_BRG,C40_LAT,C40_LON,C40_ALT,C40_DIST,C40_OFFSET,C50_TIME,C50_BRG,C50_LAT,C50_LON,C50_ALT,C50_DIST,C50_OFFSET,C100_TIME,C100_BRG,C100_LAT,C100_LON,C100_ALT,C100_DIST,C100_OFFSET
010207-MSR757-2021-03-06-0,TRUE,06,2021-03-06T13:10:49Z,2021-03-06T12:56:05Z,101.45839943778458,52.17572021484375,5.83038330078125,16200,74155.02302961927,75.0230296192749,2021-03-06T12:54:27Z,103.14340364332895,52.11882019042969,6.086807250976562,18325,92639.86269122415,39.86269122414524,2021-03-06T12:46:41Z,108.18707262893861,51.7884521484375,7.335897909628378,31000,185309.69060907717,109.6906090771663
06a1e8-QTR579L-2021-03-06-0,TRUE,06,2021-03-06T10:05:35Z,2021-03-06T09:50:39Z,77.57267852768081,52.4512939453125,5.829010009765625,11775,74093.88961293595,13.889612935949117,2021-03-06T09:48:40Z,84.80108576911312,52.38337112685381,6.119149344308036,15075,92524.2923188575,75.70768114250677,2021-03-06T09:40:09Z,98.5304915549346,52.06132274563029,7.447082519531251,28950,185151.65135013568,48.34864986431785
06a1ed-QTR8101-2021-03-06-0,TRUE,06,2021-03-06T18:17:57Z,2021-03-06T18:03:27Z,95.37203501240094,52.24575805664062,5.846939086914062,14075,74072.67520114426,7.324798855741392,2021-03-06T18:01:37Z,96.5597337359012,52.21307373046875,6.113662719726562,17100,92553.11122087613,46.8887791238667,2021-03-06T17:53:06Z,99.93496724843305,52.02110161215572,7.434997558593751,30100,185137.14370036183,62.85629963816609
06a2b2-QTR3AU-2021-03-06-0,TRUE,06,2021-03-06T11:51:39Z,2021-03-06T11:36:21Z,90.33057259958713,52.30421447753906,5.85296630859375,12075,74110.16980694068,30.169806940684794,2021-03-06T11:34:36Z,91.10716133710076,52.2919921875,6.12335205078125,16200,92542.24800031875,57.75199968124798,2021-03-06T11:25:51Z,98.40796522475841,52.06481416346663,7.448338099888393,31775,185172.0625800474,27.93741995259188
3451cd-IBE30EL-2021-03-06-0,TRUE,06,2021-03-06T10:16:08Z,2021-03-06T10:05:13Z,219.47071938981145,51.79392669160487,4.075698852539062,9350,74140.01201601274,60.01201601274079,2021-03-06T10:03:16Z,218.49092415297895,51.65669069451801,3.923187255859375,10900,92639.03694948644,39.03694948644261,2021-03-06T09:55:59Z,216.12244776526452,50.96484375,3.184550517314189,28650,185108.1143869474,91.885613052611
3453cc-AEA1091-2021-03-06-0,TRUE,06,2021-03-06T08:27:43Z,2021-03-06T08:16:45Z,219.07006541228014,51.7908542439089,4.0814208984375,10475,74157.86795331493,77.86795331492613,2021-03-06T08:14:54Z,217.93894486633818,51.65156994835805,3.933258056640625,13725,92661.80081769527,61.80081769527169,2021-03-06T08:07:05Z,211.49927191131079,50.88843911381091,3.363571166992188,31400,185338.831299833,138.83129983299295
3950c1-AFR124K-2021-03-06-0,TRUE,06,2021-03-06T07:09:19Z,2021-03-06T06:58:36Z,231.4976330903783,51.89382934570312,3.916473388671875,12300,74068.6097352421,11.390264757894329,2021-03-06T06:56:06Z,220.0957385013362,51.67140197753906,3.893688305004223,18125,92646.23785408617,46.23785408616823,2021-03-06T06:48:12Z,208.4779367659825,50.84568786621094,3.487565324113176,28600,185196.60146768024,3.398532319755759
3950c1-AFR17XC-2021-03-06-0,TRUE,06,2021-03-06T12:45:40Z,2021-03-06T12:35:20Z,220.20873588884322,51.79997848252118,4.065704345703125,13625,74058.97588401684,21.024115983163938,2021-03-06T12:33:19Z,216.0406110411734,51.63555908203125,3.969850282411318,16425,92581.71721866452,18.28278133548156,2021-03-06T12:25:20Z,207.85942962720262,50.83760407011388,3.51348876953125,30825,185147.06295502832,52.937044971680734
3950c5-AFR14AR-2021-03-06-0,TRUE,06,2021-03-06T18:24:00Z,2021-03-06T18:12:32Z,220.81982421634973,51.80412163168697,4.056243896484375,12950,74127.5747060475,47.574706047496875,2021-03-06T18:10:33Z,217.31736894089076,51.64659118652344,3.945576435810811,16325,92586.99515254646,13.004847453543334,2021-03-06T18:02:10Z,208.11515282883997,50.84060668945312,3.502485945418075,28150,185207.72569818274,7.725698182737688
3c5429-BCS21G-2021-03-06-0,TRUE,06,2021-03-06T04:26:13Z,2021-03-06T04:10:04Z,88.4502342450262,52.32606532210011,5.853123256138393,22525,74128.44063321751,48.440633217513096,2021-03-06T04:08:39Z,89.06468867916578,52.32164285950741,6.125584193638393,25250,92658.23235572438,58.232355724379886,2021-03-06T04:01:32Z,91.66800078747912,52.25962829589844,7.48260498046875,32000,185192.45581020083,7.544189799169544
3c5433-BCS6730-2021-03-06-0,TRUE,06,2021-03-06T10:09:12Z,2021-03-06T09:56:39Z,279.42301263437486,52.41693529032045,3.689836774553572,10050,74029.82462234565,50.17537765434827,2021-03-06T09:54:47Z,277.1005048821125,52.41079039492849,3.413687569754464,13650,92518.43843682503,81.56156317496789,2021-03-06T09:46:59Z,263.5254830040526,52.12037658691406,2.065048217773438,22975,185268.52788092985,68.52788092984702
3c5462-DLH9YV-2021-03-06-0,TRUE,06,2021-03-06T08:58:12Z,2021-03-06T08:42:15Z,82.99401337445852,52.38928326105667,5.846217564174108,13050,74132.30366308626,52.30366308626253,2021-03-06T08:40:06Z,92.86064921810453,52.26657156216896,6.121346609933036,16925,92530.26999084237,69.7300091576326,2021-03-06T08:31:26Z,110.44556788536096,51.72689146914724,7.297286987304688,32000,185194.38817719056,5.6118228094419464
406b13-TOM8718-2021-03-06-0,TRUE,06,2021-03-06T11:01:07Z,2021-03-06T10:48:38Z,284.4204281674831,52.47395324707031,3.70697021484375,8550,74156.11165004526,76.11165004526265,2021-03-06T10:46:57Z,286.66583074177436,52.54682922363281,3.45611572265625,13450,92680.60290435916,80.60290435915522,2021-03-06T10:38:43Z,288.5457523287396,52.83718872070312,2.168960571289062,23025,185183.05562964056,16.944370359444292
4240b6-ABW407-2021-03-06-0,TRUE,06,2021-03-06T12:51:52Z,2021-03-06T12:35:59Z,95.08186237926952,52.24911447298729,5.84747314453125,15300,74072.07895808968,7.9210419103183085,2021-03-06T12:34:09Z,96.25475250979002,52.21737670898438,6.115951538085938,17875,92650.19007786895,50.19007786894508,2021-03-06T12:26:06Z,98.9934936763683,52.04800415039062,7.443695068359375,29125,185176.02533179437,23.974668205628404
42435f-ABW423-2021-03-06-0,TRUE,06,2021-03-06T10:21:41Z,2021-03-06T10:06:29Z,64.12624236318021,52.59811659990731,5.745535714285714,11375,73991.65919619767,88.34080380233354,2021-03-06T10:04:42Z,61.478131302373185,52.705078125,5.964431762695312,14125,92557.87081380708,42.129186192920315,2021-03-06T09:56:19Z,56.52360706098591,53.22601318359375,7.058480398995536,25100,185249.23550148765,49.23550148765207
4243ff-ABW625-2021-03-06-0,TRUE,06,2021-03-06T16:07:48Z,2021-03-06T15:53:23Z,70.53160240652642,52.52961730957031,5.791854858398438,15625,74002.11688272242,77.88311727758264,2021-03-06T15:51:41Z,69.58687817401989,52.59814453125,6.043243408203125,18100,92584.19754162725,15.80245837275288,2021-03-06T15:43:52Z,68.0040369136301,52.93129096596927,7.305594308035714,26600,185225.67221163135,25.672211631346727
42491e-AFL2694-2021-03-06-0,TRUE,06,2021-03-06T14:46:35Z,2021-03-06T14:29:28Z,68.2776617907258,52.55472991426112,5.779671805245536,15775,74192.8476921839,112.84769218390284,2021-03-06T14:27:41Z,67.16528588603575,52.63070316637977,6.021998814174108,18325,92550.67374931724,49.326250682759564,2021-03-06T14:18:48Z,65.2634421133115,53.00456418829449,7.256469726562501,26025,185283.16550778222,83.16550778222154
425700-AZG207-2021-03-06-0,TRUE,06,2021-03-06T20:46:30Z,2021-03-06T20:30:56Z,93.29389101680687,52.26978366657839,5.851318359375,13550,74148.0316363448,68.03163634479279,2021-03-06T20:29:13Z,94.32635096845445,52.24530029296875,6.119918823242188,17125,92603.76508355803,3.765083558027982,2021-03-06T20:20:58Z,108.01634344434694,51.7935791015625,7.336491765202703,33100,185161.45346975038,38.5465302496159
451e8c-LZB461-2021-03-06-0,TRUE,36R,2021-03-06T07:41:55Z,2021-03-06T07:28:42Z,79.09123374605389,52.43408203125,5.835189819335938,13125,74131.54988776539,51.54988776538812,2021-03-06T07:26:44Z,87.12735059635003,52.34976196289062,6.124191284179688,16575,92638.0989745486,38.09897454860038,2021-03-06T07:18:29Z,102.07198751378928,51.96002507613877,7.415300641741072,34925,185236.35018660538,36.350186605384806
484161-KLM56L-2021-03-06-0,TRUE,06,2021-03-06T17:39:40Z,2021-03-06T17:28:56Z,198.2896330449478,51.67570495605469,4.42474365234375,12525,74138.17409986087,58.17409986087296,2021-03-06T17:27:04Z,196.36141703460456,51.50999450683594,4.384361473289696,16275,92589.14895199805,10.851048001946765,2021-03-06T17:17:02Z,178.06549719027555,50.64500427246094,4.854366904810855,32675,185235.58115990486,35.581159904861124
484162-KLM16P-2021-03-06-0,TRUE,06,2021-03-06T14:21:26Z,2021-03-06T14:10:55Z,214.07811346847092,51.75654524463718,4.15771484375,10850,74122.37506380562,42.37506380562263,2021-03-06T14:08:53Z,212.82738227820718,51.60883499404131,4.032135009765625,14575,92628.63513957617,28.63513957617397,2021-03-06T14:00:28Z,208.66893682040862,50.84774780273438,3.479177114125845,31425,185271.7570143855,71.75701438551187
484162-KLM20P-2021-03-06-0,TRUE,06,2021-03-06T18:41:48Z,2021-03-06T18:30:32Z,214.13771569232358,51.75759887695312,4.157508643897804,10775,74032.90684347486,47.0931565251376,2021-03-06T18:28:34Z,212.8512796942521,51.60983276367188,4.032502045502534,14000,92521.36032091198,78.63967908802442,2021-03-06T18:20:05Z,210.0412884807852,50.86823544259799,3.423843383789062,30100,185149.93843254604,50.06156745395856
484163-KLM1628-2021-03-06-0,TRUE,06,2021-03-06T06:50:00Z,2021-03-06T06:39:00Z,200.2503126257062,51.68435668945312,4.39044849292652,11775,74003.9907075063,76.00929249370529,2021-03-06T06:37:12Z,197.80023010207614,51.51603698730469,4.35192211254223,16975,92599.91303987063,0.0869601293670712,2021-03-06T06:28:35Z,178.92559065045953,50.6453898801642,4.814238677153717,31425,185119.63860320556,80.36139679444022
48418b-KLM20M-2021-03-06-0,TRUE,06,2021-03-06T13:35:51Z,2021-03-06T13:20:18Z,56.08981035028455,52.67948991161281,5.67169189453125,10525,74113.9131291245,33.91312912449939,2021-03-06T13:18:16Z,54.0490823672568,52.7961032673464,5.870936802455358,12425,92538.63382574612,61.36617425388249,2021-03-06T13:08:54Z,50.224509190592585,53.37327575683594,6.882777622767858,28025,185337.60912162237,137.60912162237219
4841a6-KLM74R-2021-03-06-0,TRUE,06,2021-03-06T08:06:36Z,2021-03-06T07:52:23Z,61.99988790758039,52.62016296386719,5.727615356445312,10750,74005.02162644565,74.97837355434604,2021-03-06T07:50:47Z,57.74079089331741,52.75206485037076,5.9205322265625,15400,92602.00439563593,2.0043956359295407,2021-03-06T07:43:36Z,49.67499299147363,53.38475631455243,6.864597096162684,31075,185209.91125039948,9.911250399483833
4841ad-KLM755-2021-03-06-0,TRUE,06,2021-03-06T11:41:40Z,2021-03-06T11:30:22Z,281.6751271250315,52.44264221191406,3.697280883789062,10600,74035.48784043502,44.51215956498345,2021-03-06T11:28:32Z,283.8610547733871,52.50752594511388,3.439034598214286,13775,92686.06991720472,86.06991720471706,2021-03-06T11:20:57Z,286.2686289789178,52.77436337228549,2.1368408203125,28475,185286.18169804942,86.18169804941863
4841c4-MPH8342-2021-03-06-0,TRUE,06,2021-03-06T05:42:19Z,2021-03-06T05:28:26Z,115.72216440253567,52.01882055250265,5.742946079799108,12000,74185.90478544476,105.90478544475627,2021-03-06T05:26:53Z,113.79867645392392,51.97215270996094,6.005172729492188,15175,92663.78857313839,63.78857313838671,2021-03-06T05:19:46Z,110.40009515747079,51.72811889648438,7.298113848711993,34625,185197.56904953657,2.430950463429326
