UID,N,ADEP,ADES,START,STOP,ARR,RWY
04c118-KQA2116-2020-05-28-0,2188,NA,EHAM,2020-05-28T10:55:25Z,2020-05-28T13:48:26Z,TRUE,06
06a0e5-QTR3AU-2020-05-28-0,2286,OTHH,EHAM,2020-05-28T08:23:26Z,2020-05-28T11:41:09Z,TRUE,06
06a0e5-QTR5JH-2020-05-28-0,2427,EHAM,OTHH,2020-05-28T13:18:01Z,2020-05-28T16:43:47Z,FALSE,NA
06a2e1-QTR8102-2020-05-28-0,1973,KORD,EHAM,2020-05-28T11:33:16Z,2020-05-28T13:12:28Z,TRUE,06
06a2e1-QTR8102-2020-05-28-1,2536,EHAM,OTHH,2020-05-28T15:37:30Z,2020-05-28T19:09:39Z,FALSE,NA
342201-SWT949P-2020-05-28-0,3157,ENVA,EHAM,2020-05-28T16:38:48Z,2020-05-28T19:14:28Z,TRUE,06
342201-SWT949P-2020-05-28-1,3268,EHAM,LEMD,2020-05-28T20:59:58Z,2020-05-28T23:53:22Z,FALSE,NA
3950c4-AFR17TP-2020-05-28-0,2833,LFPG,EHAM,2020-05-28T11:06:26Z,2020-05-28T11:58:54Z,TRUE,06
3950c4-AFR85QP-2020-05-28-0,2609,EHAM,LFPG,2020-05-28T13:45:03Z,2020-05-28T14:39:27Z,FALSE,NA
3c5466-DLH2A-2020-05-28-0,2949,EHAM,EDDF,2020-05-28T16:19:02Z,2020-05-28T17:08:10Z,FALSE,NA
3c5466-DLH2KH-2020-05-28-0,3033,EDDF,EHAM,2020-05-28T12:25:11Z,2020-05-28T13:15:43Z,TRUE,06
3c5466-DLH3MM-2020-05-28-0,2820,EDDF,EHAM,2020-05-28T06:38:28Z,2020-05-28T07:25:27Z,TRUE,06
3c5466-DLH8A-2020-05-28-0,2811,EHAM,EDDF,2020-05-28T08:43:39Z,2020-05-28T09:30:29Z,FALSE,NA
3cc249-DCAWN-2020-05-28-0,2482,NA,EHAM,2020-05-28T12:33:12Z,2020-05-28T14:00:27Z,TRUE,06
3cc249-DCAWN-2020-05-28-1,1995,EHAM,EDDV,2020-05-28T14:50:31Z,2020-05-28T15:23:45Z,FALSE,NA
40712f-BCS1443-2020-05-28-0,2080,EGNX,EHAM,2020-05-28T17:05:07Z,2020-05-28T17:54:50Z,TRUE,06
