UID,N,ADEP,ADES,START,STOP,ARR,RWY
0101d9-FEG3085-2020-03-21-0,2201,NA,LSZH,2020-03-21T02:44:04Z,2020-03-21T05:39:06Z,TRUE,34
0101d9-FEG3086-2020-03-21-0,2295,LSZH,NA,2020-03-21T06:34:21Z,2020-03-21T09:11:29Z,FALSE,NA
06a0a3-A7MED-2020-03-21-0,2755,OTBD,LSZH,2020-03-21T06:36:24Z,2020-03-21T09:51:53Z,TRUE,14
06a0a3-A7MED-2020-03-21-1,2162,LSZH,OTBD,2020-03-21T10:59:35Z,2020-03-21T13:52:43Z,FALSE,NA
06a0bf-QTR3ML-2020-03-21-0,2496,OTHH,LSZH,2020-03-21T08:22:05Z,2020-03-21T11:27:58Z,TRUE,14
06a0bf-QTR3TJ-2020-03-21-0,2228,LSZH,OTHH,2020-03-21T14:56:00Z,2020-03-21T17:45:58Z,FALSE,NA
06a0e7-QTR1PJ-2020-03-21-0,2941,OTHH,LSZH,2020-03-21T01:57:20Z,2020-03-21T05:09:54Z,TRUE,34
06a0e7-QTR8TL-2020-03-21-0,2522,LSZH,OTHH,2020-03-21T07:08:30Z,2020-03-21T09:59:59Z,FALSE,NA
346204-IBE3477-2020-03-21-0,2377,LSZH,LEMD,2020-03-21T11:10:11Z,2020-03-21T13:06:24Z,FALSE,NA
346204-IBE34SF-2020-03-21-0,2414,LEMD,LSZH,2020-03-21T08:40:14Z,2020-03-21T10:26:28Z,TRUE,14
3950cc-AFR161N-2020-03-21-0,2558,LSZH,LFPG,2020-03-21T14:22:04Z,2020-03-21T15:25:16Z,FALSE,NA
3950cc-AFR67FP-2020-03-21-0,2377,LFPG,LSZH,2020-03-21T12:31:36Z,2020-03-21T13:22:28Z,TRUE,14
3c4dd7-DLH8XA-2020-03-21-0,2108,EDDM,LSZH,2020-03-21T11:12:15Z,2020-03-21T11:47:22Z,TRUE,14
3c4dd7-DLH9HT-2020-03-21-0,1667,LSZH,EDDM,2020-03-21T12:43:06Z,2020-03-21T13:10:52Z,FALSE,NA
3c564f-AHO535N-2020-03-21-0,2508,LHBP,LSZH,2020-03-21T15:23:35Z,2020-03-21T16:45:39Z,TRUE,14
3c564f-AHO535N-2020-03-21-1,2476,LSZH,NA,2020-03-21T17:45:15Z,2020-03-21T19:24:23Z,FALSE,NA
3c582e-IFA6033-2020-03-21-0,2307,EDDN,LSZH,2020-03-21T06:45:29Z,2020-03-21T07:23:55Z,TRUE,34
3c582e-IFA6033-2020-03-21-1,2044,LSZH,LOWW,2020-03-21T07:56:01Z,2020-03-21T08:53:52Z,FALSE,NA
3c5cec-KAY59-2020-03-21-0,2197,UUWW,LSZH,2020-03-21T11:24:09Z,2020-03-21T14:11:55Z,TRUE,14
3c64a2-DLH6NT-2020-03-21-0,2315,EDDF,LSZH,2020-03-21T08:25:40Z,2020-03-21T09:04:14Z,TRUE,14
3c64a2-DLH7C-2020-03-21-0,2928,LSZH,EDDF,2020-03-21T10:03:34Z,2020-03-21T10:52:21Z,FALSE,NA
3c658e-DLH4WY-2020-03-21-0,1976,EDDF,LSZH,2020-03-21T12:43:00Z,2020-03-21T13:15:55Z,TRUE,14
3c658e-DLH9C-2020-03-21-0,2729,LSZH,EDDF,2020-03-21T14:15:32Z,2020-03-21T15:01:00Z,FALSE,NA
3cc24a-DCAWO-2020-03-21-0,2107,EDDV,LSZH,2020-03-21T08:14:45Z,2020-03-21T09:08:09Z,TRUE,14
3cc24a-DCAWO-2020-03-21-1,2091,LSZH,EFHK,2020-03-21T10:08:01Z,2020-03-21T12:38:28Z,FALSE,NA
3cee56-AHO472P-2020-03-21-0,2204,LEZL,LSZH,2020-03-21T11:52:22Z,2020-03-21T14:06:56Z,TRUE,14
40087a-BAW3ZL-2020-03-21-0,2636,LSZH,EGLL,2020-03-21T12:03:02Z,2020-03-21T13:32:15Z,FALSE,NA
40087a-BAW712T-2020-03-21-0,2076,EGLL,LSZH,2020-03-21T09:20:03Z,2020-03-21T10:30:22Z,TRUE,14
42476e-VPCVI-2020-03-21-0,1980,FACT,LSZH,2020-03-21T17:09:34Z,2020-03-21T18:33:39Z,TRUE,14
440590-GAC109Z-2020-03-21-0,1476,LSZH,LSZB,2020-03-21T13:59:32Z,2020-03-21T14:24:07Z,FALSE,NA
440590-GAC839A-2020-03-21-0,2330,EGGW,LSZH,2020-03-21T11:00:56Z,2020-03-21T12:25:57Z,TRUE,14
46b8af-AEE5SZ-2020-03-21-0,2454,LGAV,LSZH,2020-03-21T06:39:19Z,2020-03-21T09:01:46Z,TRUE,14
46b8af-AEE5ZH-2020-03-21-0,1917,LSZH,LGAV,2020-03-21T10:02:00Z,2020-03-21T12:09:39Z,FALSE,NA
484555-KLM57C-2020-03-21-0,2186,EHAM,LSZH,2020-03-21T08:48:04Z,2020-03-21T09:48:49Z,TRUE,14
484555-KLM94F-2020-03-21-0,2187,LSZH,EHAM,2020-03-21T10:53:08Z,2020-03-21T12:05:22Z,FALSE,NA
48ad0d-LOT8735-2020-03-21-0,2533,EPWA,LSZH,2020-03-21T05:17:08Z,2020-03-21T06:57:49Z,TRUE,34
48ad0d-LOT8736-2020-03-21-0,2121,LSZH,EPWA,2020-03-21T07:47:30Z,2020-03-21T09:15:58Z,FALSE,NA
493286-NJE823P-2020-03-21-0,2060,EDDW,LSZH,2020-03-21T16:52:15Z,2020-03-21T17:48:10Z,TRUE,14
4ac9e9-SAS54R-2020-03-21-0,2465,LSZH,ESSA,2020-03-21T18:34:49Z,2020-03-21T20:50:10Z,FALSE,NA
4ac9e9-SAS88J-2020-03-21-0,2586,ESSA,LSZH,2020-03-21T15:39:31Z,2020-03-21T17:44:51Z,TRUE,14
4b028a-SWR118P-2020-03-21-0,3569,EDDM,LSZH,2020-03-21T19:49:30Z,2020-03-21T20:48:58Z,TRUE,34
