UID,ARR,RWY,THR_TIME,C40_TIME,C40_BRG,C40_LAT,C40_LON,C40_ALT,C40_DIST,C40_OFFSET,C50_TIME,C50_BRG,C50_LAT,C50_LON,C50_ALT,C50_DIST,C50_OFFSET,C100_TIME,C100_BRG,C100_LAT,C100_LON,C100_ALT,C100_DIST,C100_OFFSET
06a0b6-QTR3ML-2020-03-24-0,TRUE,14,2020-03-24T10:36:52Z,2020-03-24T10:21:36Z,72.72214035678257,47.6555724063162,9.489229642427883,13650,74050.79886400899,29.201135991010233,2020-03-24T10:19:56Z,77.1280728830863,47.64312744140625,9.7483062744140625,16025,92507.32540700244,92.67459299755865,2020-03-24T10:12:49Z,85.64854252006154,47.58425903320312,11.0050048828125,26675,185234.1417727342,34.141772734205006
392ae7-AFR67FP-2020-03-24-0,TRUE,14,2020-03-24T13:48:56Z,2020-03-24T13:38:02Z,283.3775000388573,47.61195373535156,7.589149475097656,17300,74072.90449709806,7.095502901938744,2020-03-24T13:36:14Z,285.38967931975645,47.67870886851165,7.359572190504807,21200,92579.44089010514,20.559109894864378,2020-03-24T13:27:55Z,290.4888897574697,48.04041975635593,6.229811448317307,31000,185221.36890738035,21.368907380354358
3c4dd8-DLH8XA-2020-03-24-0,TRUE,14,2020-03-24T11:31:02Z,2020-03-24T11:18:38Z,63.96347976119142,47.74988724013506,9.434157151442308,18950,74024.39990518813,55.60009481187444,2020-03-24T11:17:18Z,68.41758317458027,47.76434326171875,9.696739196777344,19000,92708.07508457992,108.07508457991935,2020-03-24T11:11:12Z,69.22600784782475,48.04815673828125,10.86197662353516,19000,185217.72187736662,17.72187736662454
3c5ee5-EWG9776-2020-03-24-0,TRUE,14,2020-03-24T14:05:19Z,2020-03-24T13:54:22Z,356.6324582617166,48.1230034262447,8.489755483774038,13375,74155.88860402229,75.88860402228602,2020-03-24T13:52:42Z,356.4327170895893,48.28775024414062,8.47088153545673,16975,92546.68740006139,53.31259993861022,2020-03-24T13:45:23Z,354.7393787126374,49.11396789550781,8.318833571213942,30000,185121.1743942552,78.82560574478703
3c6588-DLH6NT-2020-03-24-0,TRUE,14,2020-03-24T08:56:32Z,2020-03-24T08:46:57Z,358.3070533152339,48.12332153320312,8.518730163574219,13500,74095.59623755164,15.596237551639206,2020-03-24T08:45:18Z,359.01960625017927,48.28898620605469,8.526799128605768,15875,92518.50492639042,81.49507360957796,2020-03-24T08:38:05Z,0.21944135320615032,49.12120056152344,8.557574932391827,23000,185147.99741452656,52.002585473441286
3c65c9-DLH4WY-2020-03-24-0,TRUE,14,2020-03-24T13:43:16Z,2020-03-24T13:32:20Z,358.4780593713483,48.12345886230469,8.5216827392578125,13575,74104.6834268978,24.6834268977982,2020-03-24T13:30:43Z,359.12807562620515,48.28994750976562,8.529123159555288,16850,92622.69777821974,22.697778219735483,2020-03-24T13:23:53Z,0.43718183381412246,49.12174987792969,8.567082331730768,30300,185213.18035473736,13.180354737356538
3cc9ab-AMB123-2020-03-24-0,TRUE,14,2020-03-24T15:40:52Z,2020-03-24T15:27:51Z,79.86330385486633,47.57494393041578,9.516484187199518,18975,73967.38143872694,112.61856127306237,2020-03-24T15:26:29Z,83.90109911286146,47.54640197753906,9.772682189941406,22225,92623.29126497643,23.291264976433013,2020-03-24T15:20:31Z,92.12684135848343,47.39627644167108,11.00470909705529,34075,185136.2231815229,63.7768184771121
4008ae-BAW14R-2020-03-24-0,TRUE,14,2020-03-24T14:29:00Z,2020-03-24T14:14:59Z,286.86149037377555,47.65118408203125,7.603569030761719,12675,74140.15252004475,60.15252004475042,2020-03-24T14:13:04Z,288.56057491705565,47.72286987304688,7.378349304199219,16625,92630.36366893651,30.363668936508475,2020-03-24T14:04:10Z,301.31974261558435,48.32299183990995,6.427941573293585,34200,185234.5634856439,34.56348564391374
473232-FRF300-2020-03-24-0,TRUE,14,2020-03-24T13:52:09Z,2020-03-24T13:39:59Z,8.895692677852537,48.11521911621094,8.701103210449219,13000,74052.02061717579,27.979382824210916,2020-03-24T13:37:47Z,14.691216736197305,48.26261358746027,8.862425151624176,13000,92596.40033499233,3.59966500767041,NA,NA,NA,NA,NA,NA,NA
473457-FRF400-2020-03-24-0,TRUE,34,2020-03-24T21:53:01Z,2020-03-24T21:36:10Z,224.8884494545057,46.98660278320312,7.856597900390625,15000,74067.53798837961,12.462011620387784,2020-03-24T21:33:16Z,226.39314432499546,46.884521484375,7.662345886230469,18800,92559.69500218231,40.304997817685944,2020-03-24T21:17:26Z,229.2512971107532,46.3719875529661,6.702690124511719,22000,185205.5695593794,5.569559379393468
